pmFRM,date,cloud_cover,water_vapor_used,location,filename
18.0041665,2020-10-28,0,0.76,lasvegas,20201028_182904_18_2416_3B_AnalyticMS_clip.rds
18.0041665,2020-10-28,0,0.71,lasvegas,20201028_183212_54_2424_3B_AnalyticMS_clip.rds
18.0041665,2020-10-28,0,0.72,lasvegas,20201028_183214_89_2424_3B_AnalyticMS_clip.rds
18.0041665,2020-10-28,0,0.75,lasvegas,20201028_183259_11_2307_3B_AnalyticMS_clip.rds
18.0041665,2020-10-28,0,0.75,lasvegas,20201028_183301_47_2307_3B_AnalyticMS_clip.rds
19.0166665,2020-10-29,0,0.86,lasvegas,20201029_173827_58_2206_3B_AnalyticMS_clip.rds
18.491666666666667,2020-10-30,0.03,0.87,lasvegas,20201030_180539_1006_3B_AnalyticMS_clip.rds
18.491666666666667,2020-10-30,0.04,0.88,lasvegas,20201030_180540_1006_3B_AnalyticMS_clip.rds
25.53125,2020-10-31,0.02,0.67,lasvegas,20201031_154648_0f2e_3B_AnalyticMS_clip.rds
25.53125,2020-10-31,0.01,0.69,lasvegas,20201031_180655_1032_3B_AnalyticMS_clip.rds
25.53125,2020-10-31,0.01,0.69,lasvegas,20201031_180656_1032_3B_AnalyticMS_clip.rds
25.53125,2020-10-31,0.01,0.68,lasvegas,20201031_181453_1026_3B_AnalyticMS_clip.rds
17.737499999999997,2020-11-02,0.02,1.1,lasvegas,20201102_174227_82_2277_3B_AnalyticMS_clip.rds
17.737499999999997,2020-11-02,0.13,1.2,lasvegas,20201102_180734_1011_3B_AnalyticMS_clip.rds
17.737499999999997,2020-11-02,0.19,1.1,lasvegas,20201102_180735_1011_3B_AnalyticMS_clip.rds
17.737499999999997,2020-11-02,0.02,1.2,lasvegas,20201102_182948_84_2412_3B_AnalyticMS_clip.rds
21.7108695,2020-11-03,0.02,1.3,lasvegas,20201103_180539_101b_3B_AnalyticMS_clip.rds
19.8375,2020-11-05,0.02,0.99,lasvegas,20201105_180530_1001_3B_AnalyticMS_clip.rds
16.63125,2020-11-06,0.24,0.37,lasvegas,20201106_180634_13_106a_3B_AnalyticMS_clip.rds
16.63125,2020-11-06,0.75,0.46,lasvegas,20201106_180719_1034_3B_AnalyticMS_clip.rds
9.1125,2020-11-07,0,0.28,lasvegas,20201107_174047_22_220b_3B_AnalyticMS_clip.rds
6.94375,2020-11-08,0.21,0.19,lasvegas,20201108_182929_04_2416_3B_AnalyticMS_clip.rds
9.133333499999999,2020-11-09,0.02,0.73,lasvegas,20201109_180527_1005_3B_AnalyticMS_clip.rds
18.2354165,2020-11-10,0.13,0.79,lasvegas,20201110_180523_25_106a_3B_AnalyticMS_clip.rds
18.2354165,2020-11-10,0.13,0.8,lasvegas,20201110_180524_78_106a_3B_AnalyticMS_clip.rds
18.2354165,2020-11-10,0,0.75,lasvegas,20201110_183219_23_2414_3B_AnalyticMS_clip.rds
27.5229165,2020-11-11,0.01,0.61,lasvegas,20201111_154041_0f44_3B_AnalyticMS_clip.rds
21.8458335,2020-11-12,0.01,0.82,lasvegas,20201112_180724_0f22_3B_AnalyticMS_clip.rds
21.8458335,2020-11-12,0,0.81,lasvegas,20201112_183248_15_227c_3B_AnalyticMS_clip.rds
18.7020835,2020-11-13,0.02,0.81,lasvegas,20201113_180351_1025_3B_AnalyticMS_clip.rds
18.7020835,2020-11-13,0.12,0.81,lasvegas,20201113_183849_69_1060_3B_AnalyticMS_clip.rds
18.7020835,2020-11-13,0.11,0.78,lasvegas,20201113_183851_69_1060_3B_AnalyticMS_clip.rds
16.61875,2020-11-14,0.02,0.8,lasvegas,20201114_180400_1029_3B_AnalyticMS_clip.rds
16.61875,2020-11-14,0.02,0.77,lasvegas,20201114_180536_1040_3B_AnalyticMS_clip.rds
16.61875,2020-11-14,0.14,0.69,lasvegas,20201114_183937_69_1064_3B_AnalyticMS_clip.rds
29.6,2020-11-15,0.02,0.87,lasvegas,20201115_180705_1008_3B_AnalyticMS_clip.rds
30.3166665,2020-11-16,0,0.69,lasvegas,20201116_174356_54_222f_3B_AnalyticMS_clip.rds
22.701389,2020-11-17,0.02,0.62,lasvegas,20201117_174006_30_2235_3B_AnalyticMS_clip.rds
8.1208335,2020-11-18,0,1.2,lasvegas,20201118_180617_1004_3B_AnalyticMS_clip.rds
8.1208335,2020-11-18,0.01,1.2,lasvegas,20201118_180618_1004_3B_AnalyticMS_clip.rds
14.3333335,2020-11-19,0.02,1.1,lasvegas,20201119_180632_1014_3B_AnalyticMS_clip.rds
14.3333335,2020-11-19,0,1.1,lasvegas,20201119_182944_42_2416_3B_AnalyticMS_clip.rds
20.3041665,2020-11-20,0,1,lasvegas,20201120_182853_66_2419_3B_AnalyticMS_clip.rds
20.3041665,2020-11-20,0.14,1.1,lasvegas,20201120_183831_66_1060_3B_AnalyticMS_clip.rds
24.30625,2020-11-22,0.52,0.93,lasvegas,20201122_153650_0f2b_3B_AnalyticMS_clip.rds
24.30625,2020-11-22,0,0.91,lasvegas,20201122_182953_38_2412_3B_AnalyticMS_clip.rds
24.30625,2020-11-22,0.14,0.91,lasvegas,20201122_184020_74_1059_3B_AnalyticMS_clip.rds
21.2,2020-11-29,0.1,0.61,lasvegas,20201129_180325_31_106e_3B_AnalyticMS_clip.rds
21.2,2020-11-29,0.1,0.61,lasvegas,20201129_180326_85_106e_3B_AnalyticMS_clip.rds
21.2,2020-11-29,0.02,0.63,lasvegas,20201129_180603_1012_3B_AnalyticMS_clip.rds
21.2,2020-11-29,0.03,0.62,lasvegas,20201129_180604_1012_3B_AnalyticMS_clip.rds
12.0270835,2020-12-01,0.03,0.58,lasvegas,20201201_180320_103c_3B_AnalyticMS_clip.rds
12.0270835,2020-12-01,0.01,0.59,lasvegas,20201201_183003_64_2419_3B_AnalyticMS_clip.rds
7.9333335,2020-12-02,0.01,0.58,lasvegas,20201202_174203_78_2304_3B_AnalyticMS_clip.rds
7.9333335,2020-12-02,0.01,0.58,lasvegas,20201202_174205_99_2304_3B_AnalyticMS_clip.rds
7.9333335,2020-12-02,0.01,0.58,lasvegas,20201202_182939_79_2412_3B_AnalyticMS_clip.rds
13.323913000000001,2020-12-03,0.03,0.36,lasvegas,20201203_180655_1011_3B_AnalyticMS_clip.rds
25.114583500000002,2020-12-04,0.01,0.28,lasvegas,20201204_174429_78_227e_3B_AnalyticMS_clip.rds
25.114583500000002,2020-12-04,0,0.29,lasvegas,20201204_174432_04_227e_3B_AnalyticMS_clip.rds
25.114583500000002,2020-12-04,0.02,0.35,lasvegas,20201204_180453_101b_3B_AnalyticMS_clip.rds
25.114583500000002,2020-12-04,0.01,0.33,lasvegas,20201204_182852_11_2413_3B_AnalyticMS_clip.rds
25.114583500000002,2020-12-04,0.01,0.33,lasvegas,20201204_182854_59_2413_3B_AnalyticMS_clip.rds
35.943055666666666,2020-12-05,0.01,0.46,lasvegas,20201205_183244_43_2402_3B_AnalyticMS_clip.rds
40.4166665,2020-12-06,0.01,0.53,lasvegas,20201206_174439_40_2276_3B_AnalyticMS_clip.rds
40.4166665,2020-12-06,0.02,0.55,lasvegas,20201206_180404_1001_3B_AnalyticMS_clip.rds
40.4166665,2020-12-06,0.01,0.53,lasvegas,20201206_182840_64_2254_3B_AnalyticMS_clip.rds
17.9125,2020-12-07,0.06,0.51,lasvegas,20201207_180322_1011_3B_AnalyticMS_clip.rds
14.7229165,2020-12-08,0.02,0.52,lasvegas,20201208_173638_39_2206_3B_AnalyticMS_clip.rds
22.947916499999998,2020-12-09,0.07,0.64,lasvegas,20201209_180732_1010_3B_AnalyticMS_clip.rds
22.947916499999998,2020-12-09,0.03,0.66,lasvegas,20201209_180858_0f22_3B_AnalyticMS_clip.rds
22.947916499999998,2020-12-09,0.19,0.68,lasvegas,20201209_184039_68_1066_3B_AnalyticMS_clip.rds
29.1479165,2020-12-10,0.03,0.24,lasvegas,20201210_183327_49_240f_3B_AnalyticMS_clip.rds
17.622916500000002,2020-12-12,0.03,0.44,lasvegas,20201212_182911_62_2412_3B_AnalyticMS_clip.rds
17.622916500000002,2020-12-12,0.07,0.5,lasvegas,20201212_183044_18_2419_3B_AnalyticMS_clip.rds
17.622916500000002,2020-12-12,0.03,0.52,lasvegas,20201212_183253_56_227c_3B_AnalyticMS_clip.rds
7.6166665,2020-12-13,0.01,0.32,lasvegas,20201213_182913_61_2403_3B_AnalyticMS_clip.rds
5.6166665,2020-12-14,0.05,0.78,lasvegas,20201214_180717_0f4e_3B_AnalyticMS_clip.rds
21.447916499999998,2020-12-16,0.02,0.83,lasvegas,20201216_174513_90_227e_3B_AnalyticMS_clip.rds
16.797222333333334,2020-12-17,0.17,0.68,lasvegas,20201217_174626_0e0f_3B_AnalyticMS_clip.rds
16.797222333333334,2020-12-17,0.18,0.86,lasvegas,20201217_184025_54_105a_3B_AnalyticMS_clip.rds
16.797222333333334,2020-12-17,0.17,0.57,lasvegas,20201217_184027_55_105a_3B_AnalyticMS_clip.rds
5.6354165,2020-12-18,0.07,0.67,lasvegas,20201218_180641_100a_3B_AnalyticMS_clip.rds
5.6354165,2020-12-18,0.02,0.75,lasvegas,20201218_183053_94_2405_3B_AnalyticMS_clip.rds
24.708333500000002,2020-12-19,0.06,0.62,lasvegas,20201219_180657_0f28_3B_AnalyticMS_clip.rds
30.0347825,2020-12-21,0.02,1,lasvegas,20201221_183123_94_2408_3B_AnalyticMS_clip.rds
30.0347825,2020-12-21,0.02,1,lasvegas,20201221_183126_22_2408_3B_AnalyticMS_clip.rds
7.469444333333334,2020-12-23,0.07,0.36,lasvegas,20201223_180458_1035_3B_AnalyticMS_clip.rds
7.469444333333334,2020-12-23,0.03,0.36,lasvegas,20201223_183054_57_2419_3B_AnalyticMS_clip.rds
65.6104165,2020-12-25,0.15,0.85,lasvegas,20201225_181519_72_105c_3B_AnalyticMS_clip.rds
5.768055666666667,2020-12-29,0.04,0.83,lasvegas,20201229_173701_02_2212_3B_AnalyticMS_clip.rds
5.768055666666667,2020-12-29,0.2,0.86,lasvegas,20201229_184022_18_1064_3B_AnalyticMS_clip.rds
5.768055666666667,2020-12-29,0.19,0.95,lasvegas,20201229_184023_68_1064_3B_AnalyticMS_clip.rds
16.7,2020-12-30,0.18,0.49,lasvegas,20201230_184107_15_1059_3B_AnalyticMS_clip.rds
12.6354165,2021-01-01,0.04,0.69,lasvegas,20210101_183244_93_2407_3B_AnalyticMS_clip.rds
27.3125,2021-01-02,0.05,0.84,lasvegas,20210102_180418_1005_3B_AnalyticMS_clip.rds
40.0375,2021-01-03,0.04,0.93,lasvegas,20210103_174540_57_227e_3B_AnalyticMS_clip.rds
32.8326085,2021-01-04,0.1,0.99,lasvegas,20210104_174905_0e3a_3B_AnalyticMS_clip.rds
15.1083335,2021-01-05,0.05,0.59,lasvegas,20210105_174608_77_225a_3B_AnalyticMS_clip.rds
22.8145835,2021-01-06,0.02,0.27,lasvegas,20210106_182852_22_240a_3B_AnalyticMS_clip.rds
34.83125,2021-01-08,0.18,0.63,lasvegas,20210108_180621_103b_3B_AnalyticMS_clip.rds
14.8625,2021-01-10,0.07,0.58,lasvegas,20210110_183214_87_240c_3B_AnalyticMS_clip.rds
21.5270835,2021-01-11,0.09,0.53,lasvegas,20210111_181227_1026_3B_AnalyticMS_clip.rds
32.025,2021-01-12,0,0.49,lasvegas,20210112_180337_1014_3B_AnalyticMS_clip.rds
31.8083335,2021-01-13,0.02,0.36,lasvegas,20210113_183057_63_227a_3B_AnalyticMS_clip.rds
21.74375,2021-01-14,0,0.85,lasvegas,20210114_180327_100a_3B_AnalyticMS_clip.rds
19.916666499999998,2021-01-15,0,0.67,lasvegas,20210115_174539_62_227e_3B_AnalyticMS_clip.rds
31.6,2021-01-17,0,0.75,lasvegas,20210117_180226_103c_3B_AnalyticMS_clip.rds
15.4104165,2021-01-18,0,0.71,lasvegas,20210118_183036_28_2403_3B_AnalyticMS_clip.rds
5.1145835,2021-01-19,0.38,0.87,lasvegas,20210119_180609_101b_3B_AnalyticMS_clip.rds
9.420833333333333,2021-01-22,0.82,0.055,lasvegas,20210122_180349_1011_3B_AnalyticMS_clip.rds
4.324999999999999,2021-01-23,0.53,0.54,lasvegas,20210123_175727_71_1065_3B_AnalyticMS_clip.rds
6.0458335000000005,2021-01-24,0,0.7,lasvegas,20210124_174017_17_2212_3B_AnalyticMS_clip.rds
9.183333333333334,2021-01-28,0.21,0.53,lasvegas,20210128_174747_44_2264_3B_AnalyticMS_clip.rds
4.0395835,2021-01-29,0.49,0.14,lasvegas,20210129_175737_88_1062_3B_AnalyticMS_clip.rds
8.0125,2021-01-30,0,1,lasvegas,20210130_174751_96_2280_3B_AnalyticMS_clip.rds
12.622916499999999,2021-01-31,0,0.22,lasvegas,20210131_180458_103b_3B_AnalyticMS_clip.rds
2.3208335,2021-02-04,0,0.64,lasvegas,20210204_173723_06_2235_3B_AnalyticMS_clip.rds
5.3104165000000005,2021-02-05,0,0.63,lasvegas,20210205_180440_1002_3B_AnalyticMS_clip.rds
10.441666666666666,2021-02-06,0,0.63,lasvegas,20210206_174446_95_2262_3B_AnalyticMS_clip.rds
12.939583500000001,2021-02-10,0,1.2,lasvegas,20210210_180548_1011_3B_AnalyticMS_clip.rds
5.326389,2021-02-12,0.84,0.56,lasvegas,20210212_174410_0e26_3B_AnalyticMS_clip.rds
4.9,2021-02-13,0.28,0.81,lasvegas,20210213_183114_23_225b_3B_AnalyticMS_clip.rds
1.8104165,2021-02-14,0,0.3,lasvegas,20210214_174730_02_2259_3B_AnalyticMS_clip.rds
1.9145835,2021-02-16,0.12,0.6,lasvegas,20210216_184505_66_1061_3B_AnalyticMS_clip.rds
1.84375,2021-02-17,0,0.63,lasvegas,20210217_152155_1048_3B_AnalyticMS_clip.rds
4.4375,2021-02-18,0,0.57,lasvegas,20210218_180301_1040_3B_AnalyticMS_clip.rds
10.34375,2021-02-19,0,0.64,lasvegas,20210219_174028_93_2212_3B_AnalyticMS_clip.rds
8.23125,2021-02-20,0,0.88,lasvegas,20210220_174612_0e0f_3B_AnalyticMS_clip.rds
7.806521500000001,2021-02-22,0,0.92,lasvegas,20210222_180620_1035_3B_AnalyticMS_clip.rds
8.939583500000001,2021-02-23,0,0.72,lasvegas,20210223_174850_88_2251_3B_AnalyticMS_clip.rds
5.495833333333334,2021-02-24,0,0.46,lasvegas,20210224_174830_70_2259_3B_AnalyticMS_clip.rds
3.8208335,2021-02-25,0,0.38,lasvegas,20210225_174706_0e20_3B_AnalyticMS_clip.rds
7.3395835,2021-02-26,0,0.38,lasvegas,20210226_182837_16_2408_3B_AnalyticMS_clip.rds
4.7875,2021-02-27,0,0.6,lasvegas,20210227_180517_0f17_3B_AnalyticMS_clip.rds
4.1208335,2021-02-28,0,0.42,lasvegas,20210228_180525_100c_3B_AnalyticMS_clip.rds
9.80625,2021-03-01,0,0.58,lasvegas,20210301_174740_57_2264_3B_AnalyticMS_clip.rds
11.241666666666667,2021-03-02,0,0.42,lasvegas,20210302_180343_101b_3B_AnalyticMS_clip.rds
9.7375,2021-03-04,0,0.9,lasvegas,20210304_174711_34_2262_3B_AnalyticMS_clip.rds
11.3,2021-03-06,0,0.58,lasvegas,20210306_180533_1038_3B_AnalyticMS_clip.rds
4.0479164999999995,2021-03-10,0.8,0.27,lasvegas,20210310_180308_1008_3B_AnalyticMS_clip.rds
2.91875,2021-03-12,0.65,0.91,lasvegas,20210312_180529_1039_3B_AnalyticMS_clip.rds
5.83125,2021-03-13,0.99,0.1,lasvegas,20210313_180507_1035_3B_AnalyticMS_clip.rds
7.4625,2021-03-14,0,0.59,lasvegas,20210314_151857_1_0f46_3B_AnalyticMS_clip.rds
5.8395835,2021-03-15,0.07,0.77,lasvegas,20210315_173555_16_2429_3B_AnalyticMS_clip.rds
5.9458335,2021-03-16,0.08,1,lasvegas,20210316_182750_53_2414_3B_AnalyticMS_clip.rds
4.883333333333334,2021-03-17,0,0.99,lasvegas,20210317_184717_70_1064_3B_AnalyticMS_clip.rds
7.625,2021-03-18,0.54,0.55,lasvegas,20210318_180650_1032_3B_AnalyticMS_clip.rds
6.5125,2021-03-19,0,1.1,lasvegas,20210319_182829_41_2307_3B_AnalyticMS_clip.rds
3.7027776666666665,2021-03-20,0.02,0.83,lasvegas,20210320_174034_35_2462_3B_AnalyticMS_clip.rds
3.3041665,2021-03-21,0,0.81,lasvegas,20210321_182735_61_227c_3B_AnalyticMS_clip.rds
3.7208335000000003,2021-03-22,0,0.84,lasvegas,20210322_152042_0f2b_3B_AnalyticMS_clip.rds
3.0041665,2021-03-24,0,0.62,lasvegas,20210324_173759_20_2429_3B_AnalyticMS_clip.rds
5.2291665,2021-03-25,0,0.55,lasvegas,20210325_173517_88_2449_3B_AnalyticMS_clip.rds
4.3270835000000005,2021-03-27,0,0.71,lasvegas,20210327_151635_1_0f21_3B_AnalyticMS_clip.rds
8.0125,2021-03-28,0,0.8,lasvegas,20210328_180143_103c_3B_AnalyticMS_clip.rds
6.948611,2021-03-29,0,0.52,lasvegas,20210329_173607_97_2428_3B_AnalyticMS_clip.rds
9.2,2021-03-31,0,0.37,lasvegas,20210331_180318_1039_3B_AnalyticMS_clip.rds
10.3375,2021-04-01,0.01,0.67,lasvegas,20210401_173633_30_2235_3B_AnalyticMS_clip.rds
10.3020835,2021-04-02,0,1,lasvegas,20210402_151500_104b_3B_AnalyticMS_clip.rds
8.9020835,2021-04-03,0,0.64,lasvegas,20210403_173539_63_2464_3B_AnalyticMS_clip.rds
6.6354165,2021-04-04,0,0.52,lasvegas,20210404_180344_1012_3B_AnalyticMS_clip.rds
7.2291665,2021-04-05,0,0.49,lasvegas,20210405_173654_30_2465_3B_AnalyticMS_clip.rds
9.939583500000001,2021-04-06,0,0.54,lasvegas,20210406_174059_85_242d_3B_AnalyticMS_clip.rds
6.552777666666667,2021-04-07,0,0.74,lasvegas,20210407_174815_49_2280_3B_AnalyticMS_clip.rds
4.9395835,2021-04-08,0,0.2,lasvegas,20210408_151722_0f3c_3B_AnalyticMS_clip.rds
7.3125,2021-04-09,0,0.53,lasvegas,20210409_174747_0e3a_3B_AnalyticMS_clip.rds
8.230555666666667,2021-04-10,0,0.64,lasvegas,20210410_151415_1_1054_3B_AnalyticMS_clip.rds
5.6208335,2021-04-11,0,0.55,lasvegas,20210411_173807_20_2455_3B_AnalyticMS_clip.rds
7.9270835,2021-04-12,0,0.68,lasvegas,20210412_173747_34_2447_3B_AnalyticMS_clip.rds
9.023610999999999,2021-04-13,0,0.85,lasvegas,20210413_173947_96_2442_3B_AnalyticMS_clip.rds
7.4416665,2021-04-14,0,0.81,lasvegas,20210414_180405_1009_3B_AnalyticMS_clip.rds
4.4208335000000005,2021-04-15,0,0.85,lasvegas,20210415_173733_70_2428_3B_AnalyticMS_clip.rds
4.748611,2021-04-16,0,0.97,lasvegas,20210416_173601_15_2212_3B_AnalyticMS_clip.rds
5.21875,2021-04-18,0,0.59,lasvegas,20210418_173650_37_2235_3B_AnalyticMS_clip.rds
7.418055666666667,2021-04-19,0,0.52,lasvegas,20210419_151141_100d_3B_AnalyticMS_clip.rds
16.927083500000002,2021-04-20,0,0.78,lasvegas,20210420_173840_24_2455_3B_AnalyticMS_clip.rds
9.9479165,2021-04-21,0,0.7,lasvegas,20210421_173608_56_242a_3B_AnalyticMS_clip.rds
5.594444333333334,2021-04-22,0,1.2,lasvegas,20210422_173922_58_2444_3B_AnalyticMS_clip.rds
6.9395835,2021-04-23,0,0.92,lasvegas,20210423_175538_92_1063_3B_AnalyticMS_clip.rds
7.53125,2021-04-24,0.85,0.67,lasvegas,20210424_151303_0f3c_3B_AnalyticMS_clip.rds
5.540277666666666,2021-04-25,0.15,0.26,lasvegas,20210425_180216_1010_3B_AnalyticMS_clip.rds
2.625,2021-04-27,0.5,0.96,lasvegas,20210427_180417_1040_3B_AnalyticMS_clip.rds
2.711111,2021-04-28,0,0.95,lasvegas,20210428_184914_87_105d_3B_AnalyticMS_clip.rds
5.7125,2021-04-29,0,0.96,lasvegas,20210429_151111_1020_3B_AnalyticMS_clip.rds
7.2416665,2021-04-30,0,0.96,lasvegas,20210430_173725_01_2450_3B_AnalyticMS_clip.rds
9.3395835,2021-05-02,0,0.94,lasvegas,20210502_173529_44_242d_3B_AnalyticMS_clip.rds
6.777777666666667,2021-05-04,0,0.96,lasvegas,20210504_150954_104a_3B_AnalyticMS_clip.rds
7.137499999999999,2021-05-05,0,0.96,lasvegas,20210505_151005_1054_3B_AnalyticMS_clip.rds
7.3375,2021-05-06,0,1.2,lasvegas,20210506_151142_1048_3B_AnalyticMS_clip.rds
6.04375,2021-05-08,0,1,lasvegas,20210508_173830_16_2455_3B_AnalyticMS_clip.rds
6.1270834999999995,2021-05-09,0,0.8,lasvegas,20210509_182911_91_241c_3B_AnalyticMS_clip.rds
6.173611,2021-05-10,0,1,lasvegas,20210510_173447_45_2449_3B_AnalyticMS_clip.rds
6.3395835,2021-05-12,0,0.81,lasvegas,20210512_173520_41_2206_3B_AnalyticMS_clip.rds
9.020833333333334,2021-05-13,0,0.92,lasvegas,20210513_151045_104a_3B_AnalyticMS_clip.rds
8.2020835,2021-05-15,0,1,lasvegas,20210515_180447_1039_3B_AnalyticMS_clip.rds
7.966666666666667,2021-05-16,0.06,0.68,lasvegas,20210516_183014_18_2408_3B_AnalyticMS_clip.rds
6.8291664999999995,2021-05-17,0,1.1,lasvegas,20210517_173755_20_2455_3B_AnalyticMS_clip.rds
7.1413045,2021-05-18,0,1.6,lasvegas,20210518_150735_0f2b_3B_AnalyticMS_clip.rds
8.202777666666666,2021-05-19,0,0.83,lasvegas,20210519_180436_1012_3B_AnalyticMS_clip.rds
10.725,2021-05-20,0,0.7,lasvegas,20210520_150657_1050_3B_AnalyticMS_clip.rds
7.1291665,2021-05-21,0.45,0.52,lasvegas,20210521_173532_31_2430_3B_AnalyticMS_clip.rds
3.493055666666667,2021-05-22,0,0.81,lasvegas,20210522_180305_1001_3B_AnalyticMS_clip.rds
4.7333335000000005,2021-05-23,0,0.9,lasvegas,20210523_175049_28_1063_3B_AnalyticMS_clip.rds
5.872222333333333,2021-05-25,0,0.56,lasvegas,20210525_173930_50_2427_3B_AnalyticMS_clip.rds
4.94375,2021-05-26,0.57,0.14,lasvegas,20210526_150647_104e_3B_AnalyticMS_clip.rds
6.706250000000001,2021-05-27,0,1,lasvegas,20210527_150602_0f2b_3B_AnalyticMS_clip.rds
6.243055666666667,2021-05-28,0,0.94,lasvegas,20210528_180500_1014_3B_AnalyticMS_clip.rds
5.8416665000000005,2021-05-30,0,1.2,lasvegas,20210530_150648_1_0f32_3B_AnalyticMS_clip.rds
6.016666666666667,2021-05-31,0,1,lasvegas,20210531_174425_17_2251_3B_AnalyticMS_clip.rds
6.4166665,2021-06-02,0.01,1.5,lasvegas,20210602_184828_75_1066_3B_AnalyticMS_clip.rds
7.388889,2021-06-03,0.27,0.87,lasvegas,20210603_180225_1012_3B_AnalyticMS_clip.rds
7.2229165,2021-06-04,0.01,1.4,lasvegas,20210604_173914_51_2459_3B_AnalyticMS_clip.rds
6.025,2021-06-05,0,1.5,lasvegas,20210605_173921_80_245f_3B_AnalyticMS_clip.rds
6.898611,2021-06-06,0,1.3,lasvegas,20210606_173529_11_241a_3B_AnalyticMS_clip.rds
5.40625,2021-06-08,0,0.97,lasvegas,20210608_174731_38_2259_3B_AnalyticMS_clip.rds
8.670833333333334,2021-06-09,0.05,0.91,lasvegas,20210609_174937_93_222f_3B_AnalyticMS_clip.rds
6.2020835000000005,2021-06-11,0,0.56,lasvegas,20210611_173629_54_2444_3B_AnalyticMS_clip.rds
6.236111,2021-06-12,0,0.72,lasvegas,20210612_173719_40_2460_3B_AnalyticMS_clip.rds
4.4166665,2021-06-14,0,0.98,lasvegas,20210614_150312_1_1053_3B_AnalyticMS_clip.rds
9.479166666666668,2021-06-15,0.6,0.37,lasvegas,20210615_173507_76_241a_3B_AnalyticMS_clip.rds
16.5458335,2021-06-16,0.02,0.87,lasvegas,20210616_180233_1032_3B_AnalyticMS_clip.rds
14.8375,2021-06-17,0.56,0.59,lasvegas,20210617_182713_38_2406_3B_AnalyticMS_clip.rds
13.7375,2021-06-18,0.85,1.9,lasvegas,20210618_150144_104a_3B_AnalyticMS_clip.rds
10.60625,2021-06-19,0.54,1.4,lasvegas,20210619_175330_55_1065_3B_AnalyticMS_clip.rds
9.7458335,2021-06-20,0,1.4,lasvegas,20210620_173628_01_245d_3B_AnalyticMS_clip.rds
6.3875,2021-06-21,0,0.97,lasvegas,20210621_173740_79_2448_3B_AnalyticMS_clip.rds
6.0229165,2021-06-22,0.96,0.45,lasvegas,20210622_180458_1038_3B_AnalyticMS_clip.rds
7.063889,2021-06-24,0.01,1.6,lasvegas,20210624_173551_49_2430_3B_AnalyticMS_clip.rds
5.5,2021-06-26,0,1.8,lasvegas,20210626_150445_0f44_3B_AnalyticMS_clip.rds
4.476389,2021-06-27,0,1.9,lasvegas,20210627_173358_71_2442_3B_AnalyticMS_clip.rds
5.0375,2021-06-28,0.72,0.36,lasvegas,20210628_182733_74_2403_3B_AnalyticMS_clip.rds
9.322916500000002,2021-06-29,0.08,1.9,lasvegas,20210629_173602_34_2439_3B_AnalyticMS_clip.rds
5.098611,2021-06-30,0.86,0.74,lasvegas,20210630_173643_22_2428_3B_AnalyticMS_clip.rds
8.425,2021-07-01,0,2.1,lasvegas,20210701_173336_58_2459_3B_AnalyticMS_clip.rds
8.4041665,2021-07-02,0,1.9,lasvegas,20210702_180257_103c_3B_AnalyticMS_clip.rds
6.733333333333333,2021-07-03,0.3,1.8,lasvegas,20210703_173423_31_2449_3B_AnalyticMS_clip.rds
19.31875,2021-07-04,0.57,0.8,lasvegas,20210704_180148_1008_3B_AnalyticMS_clip.rds
13.70625,2021-07-05,0,1.9,lasvegas,20210705_174445_80_2444_3B_AnalyticMS_clip.rds
7.0874999999999995,2021-07-06,0,1.8,lasvegas,20210706_173823_71_220b_3B_AnalyticMS_clip.rds
7.425000000000001,2021-07-07,0.01,1.9,lasvegas,20210707_150244_0f3c_3B_AnalyticMS_clip.rds
7.3270835000000005,2021-07-08,0,2.1,lasvegas,20210708_173752_31_242d_3B_AnalyticMS_clip.rds
8.924999999999999,2021-07-09,0,2.6,lasvegas,20210709_172809_84_2423_3B_AnalyticMS_clip.rds
12.13125,2021-07-10,0.42,1.3,lasvegas,20210710_173307_78_2451_3B_AnalyticMS_clip.rds
21.6333335,2021-07-11,0,2.9,lasvegas,20210711_180539_101b_3B_AnalyticMS_clip.rds
7.069444333333333,2021-07-15,0,2.5,lasvegas,20210715_173644_12_241e_3B_AnalyticMS_clip.rds
7.5416665,2021-07-16,0,2.2,lasvegas,20210716_173816_98_2436_3B_AnalyticMS_clip.rds
9.239583499999998,2021-07-17,0,1.9,lasvegas,20210717_173523_35_2423_3B_AnalyticMS_clip.rds
6.254166666666666,2021-07-18,0.14,3.3,lasvegas,20210718_173623_60_2463_3B_AnalyticMS_clip.rds
5.2291665,2021-07-19,0.52,0.99,lasvegas,20210719_173429_03_242b_3B_AnalyticMS_clip.rds
5.2354164999999995,2021-07-20,0.02,3.6,lasvegas,20210720_173748_09_245a_3B_AnalyticMS_clip.rds
8.7208335,2021-07-23,0,2.8,lasvegas,20210723_173739_21_245d_3B_AnalyticMS_clip.rds
7.369444333333333,2021-07-24,0.64,2,lasvegas,20210724_173757_95_2445_3B_AnalyticMS_clip.rds
7.9020835,2021-07-25,0,3.8,lasvegas,20210725_182349_97_2274_3B_AnalyticMS_clip.rds
5.658333333333333,2021-07-27,0,2.9,lasvegas,20210727_182707_87_2406_3B_AnalyticMS_clip.rds
6.3125,2021-07-28,0.46,2.9,lasvegas,20210728_173454_94_2435_3B_AnalyticMS_clip.rds
